"SQ1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"Personal income (thousands of dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","1948Q1","1948Q2","1948Q3","1948Q4","1949Q1","1949Q2","1949Q3","1949Q4","1950Q1","1950Q2","1950Q3","1950Q4","1951Q1","1951Q2","1951Q3","1951Q4","1952Q1","1952Q2","1952Q3","1952Q4","1953Q1","1953Q2","1953Q3","1953Q4","1954Q1","1954Q2","1954Q3","1954Q4","1955Q1","1955Q2","1955Q3","1955Q4","1956Q1","1956Q2","1956Q3","1956Q4","1957Q1","1957Q2","1957Q3","1957Q4","1958Q1","1958Q2","1958Q3","1958Q4","1959Q1","1959Q2","1959Q3","1959Q4","1960Q1","1960Q2","1960Q3","1960Q4","1961Q1","1961Q2","1961Q3","1961Q4","1962Q1","1962Q2","1962Q3","1962Q4","1963Q1","1963Q2","1963Q3","1963Q4","1964Q1","1964Q2","1964Q3","1964Q4","1965Q1","1965Q2","1965Q3","1965Q4","1966Q1","1966Q2","1966Q3","1966Q4","1967Q1","1967Q2","1967Q3","1967Q4","1968Q1","1968Q2","1968Q3","1968Q4","1969Q1","1969Q2","1969Q3","1969Q4","1970Q1","1970Q2","1970Q3","1970Q4","1971Q1","1971Q2","1971Q3","1971Q4","1972Q1","1972Q2","1972Q3","1972Q4","1973Q1","1973Q2","1973Q3","1973Q4","1974Q1","1974Q2","1974Q3","1974Q4","1975Q1","1975Q2","1975Q3","1975Q4","1976Q1","1976Q2","1976Q3","1976Q4","1977Q1","1977Q2","1977Q3","1977Q4","1978Q1","1978Q2","1978Q3","1978Q4","1979Q1","1979Q2","1979Q3","1979Q4","1980Q1","1980Q2","1980Q3","1980Q4","1981Q1","1981Q2","1981Q3","1981Q4","1982Q1","1982Q2","1982Q3","1982Q4","1983Q1","1983Q2","1983Q3","1983Q4","1984Q1","1984Q2","1984Q3","1984Q4","1985Q1","1985Q2","1985Q3","1985Q4","1986Q1","1986Q2","1986Q3","1986Q4","1987Q1","1987Q2","1987Q3","1987Q4","1988Q1","1988Q2","1988Q3","1988Q4","1989Q1","1989Q2","1989Q3","1989Q4","1990Q1","1990Q2","1990Q3","1990Q4","1991Q1","1991Q2","1991Q3","1991Q4","1992Q1","1992Q2","1992Q3","1992Q4","1993Q1","1993Q2","1993Q3","1993Q4","1994Q1","1994Q2","1994Q3","1994Q4","1995Q1","1995Q2","1995Q3","1995Q4","1996Q1","1996Q2","1996Q3","1996Q4","1997Q1","1997Q2","1997Q3","1997Q4","1998Q1","1998Q2","1998Q3","1998Q4","1999Q1","1999Q2","1999Q3","1999Q4","2000Q1","2000Q2","2000Q3","2000Q4","2001Q1","2001Q2","2001Q3","2001Q4","2002Q1","2002Q2","2002Q3","2002Q4","2003Q1","2003Q2","2003Q3","2003Q4","2004Q1","2004Q2","2004Q3","2004Q4","2005Q1","2005Q2","2005Q3","2005Q4","2006Q1","2006Q2","2006Q3","2006Q4","2007Q1","2007Q2","2007Q3","2007Q4","2008Q1","2008Q2","2008Q3","2008Q4","2009Q1","2009Q2","2009Q3","2009Q4","2010Q1","2010Q2","2010Q3","2010Q4","2011Q1","2011Q2","2011Q3","2011Q4","2012Q1","2012Q2","2012Q3","2012Q4","2013Q1","2013Q2","2013Q3","2013Q4","2014Q1","2014Q2","2014Q3","2014Q4","2015Q1","2015Q2","2015Q3","2015Q4"
"93000","Great Lakes",46544225,47442025,48792209,48639277,46543496,46116080,45912516,45820664,49138040,49957952,52036896,54157564,56352600,58250868,58784260,59768296,59939672,60683668,62157588,64432696,66559176,67755744,67883292,67572528,66410488,66294392,66544340,67889148,69842800,71594072,73071568,74470900,75315464,76639180,77900608,79841104,79723236,80474408,81268292,80995636,79816472,79458808,80926524,81759644,83730068,86237996,86079524,86831612,88810488,89144124,89353152,88922124,89029508,90545116,91886900,93562232,94783096,96552612,97248780,98396164,99148336,100383532,101847876,103677688,105670152,107854728,110079620,111776528,114864140,117353360,119691528,123436676,125832420,127760104,130538732,132925816,133667816,134301492,137420512,138480824,143183704,146875772,149722144,153453076,156695568,160300068,164080452,166639040,166853172,169550556,172534372,173038684,176869464,182964528,184945512,188926840,193999808,197112976,200991324,209473836,215234540,220767376,226071296,233425300,234939224,238788844,247125408,251946516,253388040,258199772,266132140,273206296,279736008,285026972,291352184,299177304,305142964,316280852,325938304,334793800,340851820,351024200,360669200,370243052,380486068,385957328,396287128,404808088,414084360,414021848,426593248,443970700,450302460,457389784,470933644,474562136,474480292,482871124,488435036,492884088,494791176,503916120,514351824,529058332,545325232,559251068,570893172,578923352,588583032,593972996,600569264,612037768,619207740,628668060,635232076,642010012,650712088,656716380,667097944,680744988,690876568,702402336,717889468,733448280,755110996,760264072,767639368,778419036,792367104,806510840,815929484,819004104,812735816,821206780,831573844,846783000,864549320,886860720,895165624,911168052,910084920,925642472,933161336,948610208,962151280,978104568,992225008,1010615316,1024959088,1032008640,1042538968,1056252440,1070478684,1092018352,1106349900,1119051612,1134994320,1148058236,1164899492,1186164416,1204664992,1224028416,1237297072,1254909620,1259496544,1270769316,1280404164,1310333752,1342544704,1358173676,1374998608,1376349152,1398148192,1399044208,1396864528,1402172764,1400002172,1417855424,1421501804,1430021732,1432891236,1444393964,1456021412,1480750196,1485284544,1507763304,1524628064,1547036064,1541541132,1558768532,1575206620,1594277272,1632047108,1649073768,1661554440,1672741276,1707290976,1718174140,1727457048,1741590896,1761996113,1812597840,1781087279,1761985036,1707741279,1716248484,1709307937,1720627296,1715427178,1742651264,1765929106,1786908676,1835682132,1846831648,1868913692,1874747804,1903389279,1921486268,1925294653,1979407292,1938929652,1952467068,1962377372,1968947452,1992763109,2014183216,2029919895,2053494100,2062985875,2086223068,2109295303,2129672215
"94000","Plains",18931415,20038639,20352967,20090579,18692598,18382246,18084526,18196994,19921130,20132294,21094710,21715042,22375765,22643417,22706761,22977737,22998857,23698577,24695861,24583325,24348060,24451788,24208492,24418848,25177644,25200188,25452264,25543592,25477776,25778632,26029712,26285804,26330536,26896124,27475276,28261972,28341740,28995160,29649824,29705628,30442820,30799064,31084500,31352652,31466608,31576772,31592144,32218416,32417128,33098112,33791048,33941232,34172004,34066580,34713212,35296760,36157544,36808180,36936516,37622900,37961428,38124824,38413588,38973964,39193140,39603760,40183596,41062804,42156120,43439636,44524072,45538476,46597300,46765288,47399560,48229984,48785548,48962492,50064344,50485148,52149488,53423752,54818124,55891144,56935992,58454984,60247840,61608784,62776312,63577172,65036544,65710892,67021876,68875180,69741448,71116132,72976680,74306780,76616884,81796908,83156044,87171864,90421896,95632692,93822136,92378120,94362996,96692656,99340340,101917260,105746912,107624668,108621064,109392920,111404040,114480012,117587828,120108864,123232956,129628124,132833688,136714752,139874912,145823644,147347328,150504360,155124164,159399992,161522144,158984628,166280172,174776952,180858584,183224848,190979116,193137600,193164572,197764836,199621904,206740140,204160468,207281320,209354640,215115276,225108388,230263024,235309752,239813904,242297964,244277900,246171984,249672988,252182472,255327900,259419064,261919932,265849984,268628896,271891656,277165300,277997808,281651508,285992092,290419264,301466292,304222460,307227304,312179276,318125432,323686996,327456764,328433848,329119948,333502272,337499988,342935860,352639544,358669240,363038540,366930480,366270784,371164856,373133728,378784144,388390516,395146048,399558192,406233700,409411612,413701568,418574596,424322464,438668080,448198952,449977832,455915288,461890752,466113900,474054296,482505980,492575932,499500756,506485460,512399544,514442944,519192924,524001260,537759052,548881944,559020024,568151660,570527468,578869584,582810192,582011192,586621104,587689080,591601284,596229432,602807544,610208476,617958944,625379704,631568440,643947648,650769140,657047612,670100572,665791256,674871104,684470392,691219392,708721036,718478376,721308660,731073308,750365684,762976280,768183392,781300844,804492663,826552344,816080689,810160548,785254012,787331112,785763736,792018212,793825652,805420912,815776912,828716616,857275324,865941744,877853092,883120784,900880196,910461292,909834420,941174292,920012243,924567092,933286041,933604596,940206614,957657136,964594870,974481612,972026870,979856669,986306026,991968849
"95000","Southeast",31206393,32590101,33375297,33433325,32819509,32309157,32017841,31960165,35233257,35250857,36421785,37669777,39575260,41288340,42190452,43048212,43296116,43901048,45088924,45488128,46373904,46709000,46633228,46538896,46563796,46204428,46513776,47154388,48746620,50138332,51337192,52156552,53741060,54381260,54984620,55879236,57041968,57740232,58271708,58152936,59549884,59968744,60604956,61890068,63366780,64500476,65198936,65978936,65825940,67222412,67407548,67902856,68945576,69879216,71219296,72964616,73841664,74994576,76049324,77101312,78426324,79550364,81250676,82970860,84746832,86192308,87532104,89453724,91545080,92928424,95846288,97930316,100412572,102398884,104782764,107274452,109856396,111034452,113147544,115657816,119125344,123167560,126440064,129229988,133507220,137090252,141082328,144085504,146423148,151211688,154519108,157899936,161792416,166917756,170467636,173944392,180925016,184867380,190374024,200045164,204288064,210840520,217830456,225462676,229945760,235802576,243152200,247632804,251301936,258611592,265465580,273190144,281999560,286734100,293584764,301117140,306981316,317382440,327447916,339211268,347768132,361508728,374048604,384248324,395938600,403452256,417323548,431259584,444516268,451487376,469367480,490891352,506723240,515146536,535889216,540883108,550107796,557736156,566917448,575132340,587334676,599105732,612730580,629696564,649783872,667201592,683633140,696710496,709171956,720404508,731534428,746273672,758815524,768749120,780594512,789523012,802991476,815287688,832928092,855321900,867700936,888214364,910975236,928058936,957402664,970237044,983330536,1001534380,1021720596,1035638092,1048495252,1052716112,1065844508,1079750696,1092039284,1113201004,1139107440,1163303536,1178961904,1193922792,1215548296,1229586600,1239356728,1257089588,1276245472,1302078932,1318687664,1342714748,1370033684,1384799672,1402226376,1422160524,1443297820,1475123760,1491685420,1509635688,1541133200,1555044424,1578374476,1607414036,1647115232,1678790816,1704418488,1725665616,1747698176,1758581764,1780494824,1812183284,1863232464,1893338048,1919752852,1938640624,1976830924,1996614112,1994350520,2009098932,2020463452,2042746260,2052973432,2071093712,2089220224,2111432704,2143249172,2180728852,2219908832,2262288604,2298004228,2344165292,2376449524,2415691240,2462334128,2502481808,2577719856,2604452436,2629192344,2665298940,2716814324,2754941580,2775670452,2797162212,2823842416,2917663172,2857913752,2829360168,2770721842,2785789728,2771902650,2782595700,2816412633,2855652436,2885743363,2915080312,2987909739,3014548952,3046494465,3060760032,3104392344,3139115732,3148868692,3238660944,3152200220,3172494580,3196551484,3210735012,3257872007,3303638408,3336742341,3378062720,3411419986,3455867587,3497562935,3526253064
"96000","Southwest",12789513,13279765,13570165,13670229,13876201,14308325,14391821,14431521,15540581,14922769,15171653,15748453,16713424,17348144,18060620,18276836,18811444,19011384,19382256,19400764,19568804,19779776,19737428,19907348,20118932,20061584,20304384,20531260,21222760,21593436,21928860,22391812,22849976,23214968,23562632,23971360,24508512,24947572,25402740,25398904,25894832,25987212,26303404,26706720,27305444,27705648,27830700,28318808,28186588,28853532,28937624,29204600,29649576,30195516,30670468,31130048,31671440,31811988,31993596,32316808,32833448,32881180,33460028,34040692,34710276,35455160,35956608,36527800,37268696,37823984,38586220,39377160,40443040,41054920,41838724,43135092,43997696,44711044,45803628,46591916,47926240,49589164,51340880,52592504,54073824,55486632,57183972,58526228,59788288,61854188,63145872,64409540,66039892,67722312,68552612,70192116,72872860,74194296,76307928,79908392,81157920,84735636,87841836,91056384,92897840,95272920,98666440,101102716,104419020,107434320,111074272,114478900,118248252,120393712,124094660,127381480,129410388,133743048,138598796,145253380,148155064,154965184,161403516,166861640,173533008,178203888,185011168,192659916,199088176,202521332,212183304,223622920,231647364,238165500,250031564,258439936,263335960,266308268,268727276,273869656,277013760,281749388,286549300,293959836,300013448,309037240,317536476,323711372,329186196,333882428,338442512,343595744,347179496,346785512,347261096,346462804,351053760,353431644,357419676,363049284,366460332,374146148,382043516,389239724,396868060,401297732,406491700,413043176,423285564,431193516,438892284,440903428,444400568,450642832,455593080,464197784,476370992,486798452,492947888,498749392,509798432,515603048,518427404,527654572,534125660,545290588,554022632,567223184,575779716,584350824,593296940,602221916,615240452,628136452,637866580,647365748,666762996,677410204,690918500,703899688,727796348,740349260,752716340,761556468,771689304,779682332,788424412,807961800,838840280,853397756,868255040,877454680,911645272,915202636,915709296,919458656,916411048,923107188,928465156,937395096,943633356,958454764,970239836,982611052,996671304,1010533776,1026625292,1050972488,1077472236,1099913960,1127181780,1153283640,1198712460,1214316128,1226856952,1243901960,1260174292,1281976288,1302196164,1324220200,1374437368,1436744700,1409012280,1387320524,1336061984,1329981352,1321259336,1328583572,1354009864,1376269820,1400246096,1425383500,1479838510,1498631268,1522187190,1533494276,1577726930,1597065052,1604022282,1657964320,1616856676,1634414672,1649329492,1659590748,1696977022,1721144988,1744892046,1768031924,1788199382,1794585862,1811425926,1823411184
"97000","Rocky Mountain",4598851,4706707,4864603,4909187,4758208,4782596,4803064,4773916,5220869,5200213,5372333,5579237,5907939,6211835,6193607,6356627,6389441,6428581,6667585,6671969,6534853,6590517,6579413,6577529,6656556,6596376,6619548,6700532,7012457,7186685,7276629,7403781,7668372,7789640,7920480,8079824,8240913,8428785,8596373,8667725,8589542,8620186,8750594,8912366,9005064,9179812,9201548,9414016,9557824,9719600,9784076,9861228,10080108,10192112,10422336,10576548,10886780,11095416,11179012,11313008,11361704,11359148,11523392,11684756,11815816,11923028,12064312,12238572,12534216,12690580,13080848,13294500,13485048,13577144,13742520,13938124,14211960,14390272,14663132,14911092,15213680,15673144,15967248,16329848,16985248,17483756,17918800,18336300,18994036,19452136,20145364,20533744,21117108,21857780,22215820,22866256,23680292,24281868,25234320,26588436,26818264,28080328,28851060,30238520,30957528,31491080,32614932,33331520,33840884,34832004,36046044,36924696,37908620,38602024,39455992,40595428,41246320,42674480,44266380,46351488,47756624,49695728,51336488,53291700,54693804,55658120,57920532,60180068,62392572,62538336,65064300,69276036,70644100,71983736,75408848,77051944,77440944,79190704,79691056,82253644,82900764,83973996,85243532,87320272,88819684,91052400,93221004,94722728,95497636,96366232,97223400,98521400,100022540,100199292,100616072,100786460,101905800,103250960,104194672,106180032,106538384,108843016,111034444,112611420,116933464,118328728,119932992,121603732,124730380,126670260,128518232,129491300,131851500,134010348,135933904,138767320,142519112,145813016,148324028,149401464,155490028,157495100,158701248,162671756,164453676,168748932,171217904,175124268,179239424,181713440,185042024,188522268,191909824,196173940,198982740,201778544,205566100,208648392,213160008,216622824,224229984,228762760,234927304,236973760,241872400,245171752,247742288,256167844,263611376,270519356,275476788,279226920,286164940,287358296,286360564,287244496,289132856,290829380,292032968,294918680,295246820,298729036,303719672,304970244,311104752,316453484,319320076,326829764,332188608,338200440,345450456,351566356,365186028,369480424,375099824,380001976,387300920,394787604,398430452,405728056,411433944,424475104,419045012,410910120,403204904,401189680,399127340,399452872,404363684,407900192,413649620,421932140,434082620,439002584,445585460,448663656,457880473,464365828,466583851,485841224,471759040,477965804,483027000,485934944,495236049,502563788,507563759,516023788,520852071,527413035,532330658,536389275
"98000","Far West",23774086,24348882,24918222,25190802,24818891,24791743,24881611,25096051,28144119,28332739,29310763,30349723,32036488,33210936,33955784,34661524,35743378,36424550,37243198,38036622,38927697,39273601,39313217,39457289,39897495,39961507,40161291,41062087,42557609,43479429,44405793,45089969,46319456,47255556,47966180,48841828,49855582,50570018,51239494,51319270,51714139,52269867,53497095,54759955,55866309,57272693,58297289,59502005,59958460,60849148,61296996,61824292,62930740,63957264,64995152,66301708,67487496,68895304,70228944,71593340,72570916,73075280,74351616,76002724,77762396,79357512,80622828,81644680,83214760,84448484,86382784,88073844,90389036,92363272,94104868,96076616,97867396,99037972,101432540,103242704,106264472,109070088,111853820,114131392,117229164,120571532,122934400,125721416,127776688,130607216,132900488,134419972,136328564,139169744,141504364,144840932,148184124,151033000,155654276,161694528,163546108,168096836,171894192,177153732,181814980,187679088,194096568,199171724,203367124,209387392,215099400,221022512,226819848,232646372,239245184,244476492,249692616,257200332,263926788,275060028,284836628,293968164,302383068,312335692,323695900,332086472,343634200,354303064,367275460,374206516,387276432,406045604,414397184,422800156,437947256,441845352,449863060,454543132,460493328,467132916,479620476,488072888,496865580,511500120,526871268,538315220,552311868,562507580,575212772,580465112,590168748,601783416,613437872,622791764,634623888,644124984,655680836,668985668,678671024,695198648,709719640,725898288,742782468,757292704,779380272,788488696,798099120,818247128,838920168,852546024,862801424,873968704,878124384,886657836,895428600,908642656,927450612,943267808,953750644,962816372,969296636,975672968,977773680,988735260,997459856,1011975908,1019885076,1034859016,1053172064,1064568012,1079371516,1089317396,1114470572,1135202452,1149026684,1166456860,1187310636,1204652648,1225261964,1249131812,1292429168,1308547080,1331316224,1353448652,1374507960,1390580076,1415059528,1457563496,1508801396,1531509356,1570054712,1574479068,1602978560,1605767676,1594232160,1597146908,1614420512,1625523824,1634965576,1653059492,1662257320,1690465848,1719249984,1740486720,1766506868,1798878228,1819164636,1878220136,1868566452,1900126976,1934839748,1969544948,2034858636,2045238208,2071040040,2098718912,2128880456,2154834840,2171066496,2202216428,2205463799,2266143660,2239862029,2199622476,2145764376,2145835892,2130820948,2139098420,2160044040,2186283788,2202316904,2251817976,2312891948,2329079448,2357206568,2360956524,2441837369,2473218788,2488983007,2596104688,2497998713,2534180524,2561131755,2587184624,2622194854,2656822784,2693544962,2724696176,2767702665,2825874614,2856229300,2882018825
"Legend / Footnotes:"
"Geographic Note-- Estimates prior to 1950 are not available for Alaska and Hawaii."
"Note-- Thousands of dollars, seasonally adjusted at annual rates. All dollar estimates are in current dollars (not adjusted for inflation)."
"(NA) Data not available for this quarter."
"Last updated: March 24, 2016-- new estimates for 2015:IV; revised estimates for 2015:I-2015:III."
