state	yr	qtr	index_nsa	index_sa	note
IL	2011	3	149.51	145.74	"                                                                                               "
IL	2011	4	143.5	143.61	"                                                                                               "
IL	2012	1	139.9	143.53	"                                                                                               "
IL	2012	2	146.07	143.53	"                                                                                               "
IL	2012	3	146.74	142.88	"                                                                                               "
IL	2012	4	143.45	143.92	"                                                                                               "
IL	2013	1	142.51	146.33	"                                                                                               "
IL	2013	2	152.61	149.64	"                                                                                               "
IL	2013	3	155.84	151.64	"                                                                                               "
IL	2013	4	152.49	153.21	"                                                                                               "
IN	1991	1	100	100	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1991	2	100.67	99.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1991	3	101.12	100.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1991	4	101.77	101.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1992	1	102.65	102.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1992	2	104.45	103.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1992	3	105.73	104.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1992	4	106.39	105.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1993	1	106.62	106.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1993	2	109.31	108.5	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1993	3	110.37	109.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1993	4	112.41	111.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1994	1	113.24	113.2	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1994	2	115.46	114.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1994	3	116.25	115.46	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1994	4	117.46	116.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1995	1	118.98	118.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1995	2	121.2	120.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1995	3	122.87	122.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1995	4	124.07	123.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1996	1	124.95	124.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1996	2	127.49	126.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1996	3	128.34	127.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1996	4	129.35	128.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1997	1	129.96	129.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1997	2	132.49	131.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1997	3	132.52	131.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1997	4	133.16	132.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1998	1	133.93	133.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1998	2	135.91	134.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1998	3	136.86	135.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1998	4	138.01	137.5	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1999	1	139.51	139.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1999	2	141.78	140.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1999	3	143.41	142.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	1999	4	143.62	143.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2000	1	145.36	145.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2000	2	146	144.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2000	3	148.08	146.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2000	4	148.45	147.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2001	1	148.58	148.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2001	2	150.28	149.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2001	3	151.13	149.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2001	4	152.33	151.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2002	1	151.65	151.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2002	2	153.56	152.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2002	3	154.01	152.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2002	4	153.55	152.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
IN	2003	1	154.32	154.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
